draw_seq,date,year,month,day,prize_1,prize_2,prize_3,special_1,special_2,special_3,special_4,special_5,special_6,special_7,special_8,special_9,special_10,consol_1,consol_2,consol_3,consol_4,consol_5,consol_6,consol_7,consol_8,consol_9,consol_10
5537,2023-01-31,2023,1,31,2441,8848,8119,5372,5403,1424,7365,859,2462,889,7705,4112,3632,2971,921,9054,6239,3595,4540,2733,8813,9123,1915
5538,2023-02-01,2023,2,1,5385,3889,9284,42,7950,9088,496,5501,218,2495,6146,9734,8360,9654,3952,4309,240,7367,583,3022,4022,8456,6255
5539,2023-02-04,2023,2,4,8340,3053,9998,4998,5957,1006,3620,4895,6143,3083,3914,7207,7181,1112,6039,7494,3059,5294,9889,995,2867,5884,1806
5540,2023-02-05,2023,2,5,6021,4397,5485,2908,6944,8288,1875,5195,3829,7594,5321,4709,8314,8159,8166,7616,2773,285,4954,2419,2910,6934,4055
5541,2023-02-08,2023,2,8,4521,5677,9126,69,388,3403,9278,8491,684,4843,244,7605,9271,2786,5107,8559,4498,267,2065,6800,1075,294,7585
5542,2023-02-11,2023,2,11,4169,1063,2467,2623,1656,6629,9503,7457,2445,8960,3754,7844,8710,8130,3980,7270,6637,9661,4125,7051,4335,3562,9124
5543,2023-02-12,2023,2,12,8472,2080,6254,9388,3450,9445,4536,9109,446,6677,2391,7097,4940,7350,1917,9968,9471,408,8001,5582,5934,9269,7819
5544,2023-02-15,2023,2,15,8420,7475,7903,5407,2027,4916,8218,1650,2297,1778,833,5044,269,8459,5906,3513,2921,5860,8012,9382,2934,9199,2637
5545,2023-02-18,2023,2,18,1336,4066,6083,9941,9518,4754,1409,6395,1036,5915,890,9367,368,7831,2598,7416,3509,3009,8247,4109,1342,3801,8535
5546,2023-02-19,2023,2,19,1176,6266,6136,5745,7932,1854,5619,6546,1585,7227,5405,9846,3750,377,4555,8543,3136,8409,806,3462,4712,8318,6761
5547,2023-02-22,2023,2,22,4623,2377,7236,5327,5487,8005,9487,2365,8711,137,4366,3377,6808,333,6267,1635,4557,4818,3677,5983,3621,9267,5210
5548,2023-02-25,2023,2,25,5350,8609,6820,3704,8794,2088,525,6233,3431,7860,1932,1395,3272,4668,8071,9492,237,7088,2205,8765,4518,1024,6957
5549,2023-02-26,2023,2,26,6001,4346,5746,7011,7856,8668,9186,4973,5117,4842,1625,2334,694,996,1637,573,5485,3308,9068,8098,5071,5163,7168
5550,2023-03-01,2023,3,1,9779,3379,6503,616,2425,5320,9547,1780,1588,6811,6111,1878,888,1077,7474,7569,495,1160,6410,7633,1584,259,4742
5551,2023-03-04,2023,3,4,461,8316,62,3519,5224,2567,2730,6319,6437,1702,7186,7876,1468,8898,769,9872,7147,5097,6236,2285,6406,8306,1274
5552,2023-03-05,2023,3,5,7017,8546,4400,1388,6222,7383,9071,2476,3390,8734,8559,2873,4049,9092,1943,2748,7903,322,366,1303,9780,3236,1038
5553,2023-03-07,2023,3,7,5393,4827,2199,4910,9643,7933,7590,8003,2750,5527,8549,2853,9490,7729,9787,7648,330,3386,632,545,3329,1933,623
5554,2023-03-08,2023,3,8,6236,5497,6169,3296,2870,1823,6401,4063,8934,7111,7098,3530,1533,796,7671,2224,6985,6046,2150,3055,3932,9959,9342
5555,2023-03-11,2023,3,11,6846,4882,2429,1064,1263,7553,8072,2301,690,5731,9850,1584,5880,3806,5976,9310,8698,6278,2408,6592,3475,9771,9960
5556,2023-03-12,2023,3,12,8398,5479,9358,9329,4640,8025,2690,9732,8516,5505,9032,3187,8061,852,3509,6601,3763,7251,8257,7449,541,3104,6676
5557,2023-03-15,2023,3,15,8257,769,7629,4301,2869,9210,8825,7560,8161,7378,197,3878,2144,7269,8036,8650,2974,384,2949,3983,5447,6151,2599
5558,2023-03-18,2023,3,18,9393,5357,5453,893,2896,3821,6328,3935,2070,4726,5142,7069,1022,3741,4991,1032,4535,6534,6254,3480,2588,5006,6591
5559,2023-03-19,2023,3,19,6156,2420,6528,4887,3756,6828,2971,7349,5302,9744,1863,5980,4473,120,186,9462,477,8572,2369,6646,6212,62,7385
5560,2023-03-22,2023,3,22,4075,2045,6693,2771,8529,5054,9443,8291,9506,7181,2286,3260,824,4993,8256,7972,7755,4364,3630,1802,8626,681,4302
5561,2023-03-25,2023,3,25,8682,9319,6788,567,2806,8697,1471,795,7603,9187,2498,1315,7894,966,9176,264,2295,5306,2457,9497,5766,4519,796
5562,2023-03-26,2023,3,26,4704,6208,9836,7389,443,2095,9391,3715,5341,9094,805,2812,4631,5549,4193,7109,368,9798,7320,6400,1545,3681,3095
5563,2023-03-29,2023,3,29,1367,3949,2924,7748,9242,2673,8795,7740,8596,5154,7418,2178,6688,4739,1375,4408,300,6176,3808,7117,7493,3118,1534
5564,2023-04-01,2023,4,1,7106,2783,7049,5332,5684,7208,3813,5708,8661,5879,1736,928,6001,6333,150,1487,732,9421,15,6124,5891,895,7836
5565,2023-04-02,2023,4,2,4476,5995,6388,8535,3244,9731,3749,5239,9269,8098,9374,9437,7188,5140,4409,3099,2277,4787,1154,5736,9436,4635,5809
5566,2023-04-05,2023,4,5,7982,76,2375,1814,5088,1666,7037,5349,2594,601,9910,335,6999,7200,1854,4954,8782,1755,4975,310,2028,9658,1780
5567,2023-04-08,2023,4,8,1451,1260,2403,2512,3073,3451,6156,1619,8102,2071,2152,1146,3561,3814,4555,2364,3798,1450,3521,9753,9071,2082,1878
5568,2023-04-09,2023,4,9,993,3316,1568,2814,3432,8224,523,6916,9746,7295,5791,1781,4188,1673,5307,2557,9687,3502,6082,632,8639,3461,2343
5569,2023-04-12,2023,4,12,8699,1654,9203,2697,4591,4689,1051,2977,3048,3725,4804,5434,3217,4484,5726,758,7227,1353,1924,6877,4061,9262,1239
5570,2023-04-15,2023,4,15,6493,7789,8950,4960,4994,4505,5356,6286,2824,6166,27,1625,2887,3592,6150,1131,4769,4576,949,1941,6210,4527,4479
5571,2023-04-16,2023,4,16,9298,2878,1136,7147,5050,4808,741,4107,6670,4551,5577,5972,8311,1542,2124,6077,2211,8807,1494,9016,3081,3210,455
5572,2023-04-19,2023,4,19,4950,3607,4320,8184,2930,9868,4192,4388,2139,5712,3048,4317,9053,8986,4969,4541,9239,8735,693,7215,5722,6661,8101
5573,2023-04-22,2023,4,22,687,8627,6172,8077,4790,8507,2208,1915,2978,7093,5885,4507,6463,8888,2815,4659,2412,8358,1553,8036,9269,2417,1673
5574,2023-04-23,2023,4,23,3288,2021,4007,7597,5886,1945,5204,8717,7145,704,1852,4094,2383,7690,7115,3512,3255,8861,7340,6662,9468,4059,6651
5575,2023-04-26,2023,4,26,5081,432,6752,5460,986,2493,3135,5220,337,2040,8593,3944,913,9953,224,1856,9617,2165,3262,7769,7311,2122,9388
5576,2023-04-29,2023,4,29,6982,7152,4546,1752,2991,7425,1839,953,6747,2322,3087,6225,964,4236,1237,5763,5003,6982,4871,6002,8733,8899,9449
5577,2023-04-30,2023,4,30,8718,6366,1276,4537,6873,9739,7594,8730,2241,813,7101,7399,5122,2322,2624,1269,7581,2477,356,6748,9412,2968,1689
5578,2023-05-03,2023,5,3,4091,7897,2859,9087,1550,2174,9961,1618,8857,1278,7090,8244,1623,6682,5929,4512,4410,4904,6778,9323,5185,1572,3396
5579,2023-05-06,2023,5,6,2716,7256,9926,9881,1643,502,1743,1683,3433,7009,4837,2057,933,3212,6014,9153,3166,8179,5895,3314,2174,1925,4545
5580,2023-05-07,2023,5,7,9394,1946,5263,5938,9674,3620,1359,789,2957,3926,6180,9590,2620,7007,3817,7101,3512,2732,6508,4326,5046,5759,4158
5581,2023-05-10,2023,5,10,8011,5000,7261,8276,2167,8037,5960,3312,9970,3852,5127,5210,7304,1036,9325,6227,2282,4442,6912,7251,4098,7276,3714
5582,2023-05-13,2023,5,13,8896,3711,9271,1463,7770,4643,6618,3248,3866,6228,3942,233,8771,5505,6879,3081,5991,6705,5802,1258,4478,4436,6415
5583,2023-05-14,2023,5,14,7136,2444,4560,8998,4352,1485,1845,1930,2923,1549,1517,7990,909,5592,1833,9865,5460,2789,897,9364,295,6548,7272
5584,2023-05-17,2023,5,17,5054,3351,7055,1729,832,4026,7351,9888,138,4980,9120,404,8965,7694,4121,1592,3349,2017,5159,4605,4192,3534,7965
5585,2023-05-20,2023,5,20,897,6631,7895,925,4433,4287,9606,6800,5673,820,6498,3047,1127,6247,5227,4864,8658,4737,6540,5070,5139,1408,609
5586,2023-05-21,2023,5,21,2003,253,5938,1935,8782,4899,7995,1521,78,4644,8882,1098,5535,6113,8854,8982,9988,6098,1738,9610,2815,5165,7648
5587,2023-05-24,2023,5,24,197,7668,801,4258,4551,7393,8904,9110,15,4073,333,6979,4359,887,54,3187,4572,4196,6155,902,6728,3709,5540
5588,2023-05-27,2023,5,27,5387,4080,8782,6658,3798,7770,3100,4355,6347,4579,2986,4213,5424,3313,1084,2579,9724,7635,9392,2421,3204,9831,2631
5589,2023-05-28,2023,5,28,1788,644,2341,7686,3154,9392,662,384,4788,5864,2057,7814,8790,6860,9612,2502,4983,9337,5016,843,1121,976,3436
5590,2023-05-30,2023,5,30,6242,9068,6343,9023,4188,2246,9677,6062,6519,4679,8900,2417,2038,7713,5422,866,217,350,8892,4038,2004,5873,8456
5591,2023-05-31,2023,5,31,5620,1352,7921,4917,9397,7598,3830,1876,8261,4852,3101,168,6427,9571,8751,1876,9411,1152,7665,145,1473,6532,6675
5592,2023-06-03,2023,6,3,6995,8623,1803,6285,3277,8590,991,3046,3000,5186,6090,7548,2372,6900,3150,6401,6927,7657,6831,9320,5754,5465,6777
5593,2023-06-04,2023,6,4,8959,6149,9091,9967,7756,6798,2091,1103,9813,2425,1656,3067,4627,13,1692,8767,1881,3050,3705,8956,5153,5043,4088
5594,2023-06-07,2023,6,7,7815,8573,2450,6092,3838,191,5681,1008,1958,6323,5723,3879,3922,1371,3131,9103,9515,3046,9162,7991,6646,8441,6022
5595,2023-06-10,2023,6,10,6694,2263,3381,9235,4472,7048,5610,5843,7060,1362,4323,5369,3466,554,8998,9364,444,2522,2000,2858,1935,4053,9566
5596,2023-06-11,2023,6,11,9351,8165,6470,3746,4686,8498,2451,7151,9019,1050,8060,124,2800,8503,42,973,3209,6811,8702,7217,5853,5972,3996
5597,2023-06-14,2023,6,14,2517,857,4547,1024,129,9095,1068,141,5343,5508,5720,5784,4213,8598,5832,4389,9925,7490,2933,4373,5101,1699,3890
5598,2023-06-17,2023,6,17,8353,5004,6022,1825,8208,7389,4279,2671,9299,9817,2413,9974,4507,3071,3551,5043,6166,9356,2697,8830,64,790,4085
5599,2023-06-18,2023,6,18,7172,1953,6471,9888,7358,2039,2594,3520,8725,1757,4441,186,8968,4539,888,5334,5267,63,3744,373,6329,4406,3832
5600,2023-06-21,2023,6,21,616,5688,1248,1332,1419,8086,2021,6604,226,7763,7461,3135,9007,3430,2111,3246,10,4676,6098,855,3376,2953,5001
5601,2023-06-24,2023,6,24,2494,4128,5611,1247,5157,7431,4865,5788,3416,3933,9529,5304,1157,4040,5977,7008,9806,7309,6532,3289,6516,6681,7383
5602,2023-06-25,2023,6,25,1353,7005,8808,6583,9557,5108,6667,633,1273,8157,1404,5424,5878,1899,6161,4497,9132,8913,6272,852,4831,2927,4208
5603,2023-06-28,2023,6,28,1503,4316,4121,9266,5406,7321,3868,9929,9081,1355,6112,4275,1428,7023,6700,4652,954,1102,8756,1219,3562,2649,5931
5604,2023-07-01,2023,7,1,5561,112,2950,111,3875,3800,224,5427,4111,1691,8113,42,9623,4588,1517,9033,9489,1873,8620,1248,6929,5335,9762
5605,2023-07-02,2023,7,2,1366,1558,2960,9838,6036,7400,1948,4164,7143,2858,2972,6465,9486,1991,1430,8069,4532,4106,699,162,5548,888,514
5606,2023-07-04,2023,7,4,5446,7949,6239,1573,4353,9332,8621,5793,8824,2494,5208,4663,4268,8949,2030,4007,7530,4892,5952,4803,398,7960,464
5607,2023-07-05,2023,7,5,1625,9521,2378,6587,9222,1292,6563,8573,7300,3350,9490,1696,675,4632,7776,2143,4203,3406,4877,8416,3542,527,5330
5608,2023-07-08,2023,7,8,3039,7656,3564,5420,4416,7007,2169,3772,8991,7767,1534,5790,7967,8490,1815,9062,9531,7603,5772,6439,4063,6170,6254
5609,2023-07-09,2023,7,9,8324,5303,993,2737,703,2650,3696,5039,2296,6107,6691,1960,8391,3926,2043,8826,5234,9043,1384,3901,8341,2629,4613
5610,2023-07-12,2023,7,12,4993,3573,3490,3191,9078,763,8727,6500,1732,6488,5016,6013,2747,4305,1269,3590,5592,6011,3751,5881,5606,6999,9172
5611,2023-07-15,2023,7,15,6293,5841,2264,9967,268,699,9906,5553,3289,6366,5623,9225,1554,5422,9461,463,3479,3601,2663,5430,6856,2107,1389
5612,2023-07-16,2023,7,16,1708,5892,8411,1509,617,2882,2,8247,693,9733,3866,7497,2283,6111,9327,6945,3141,6431,2238,5969,3677,1305,639
5613,2023-07-19,2023,7,19,720,3055,9083,1551,6301,9649,7328,2805,8611,5970,5881,6915,9543,3964,1535,4239,9553,9637,4545,4283,9218,1093,8117
5614,2023-07-22,2023,7,22,8906,1497,385,7622,8944,2786,2287,528,4826,6938,2461,7913,523,7274,3353,1641,9200,3266,1921,7992,2770,75,253
5615,2023-07-23,2023,7,23,5728,4636,3390,2926,4114,72,2091,7980,4928,7637,2999,3381,6835,9655,6742,4753,7033,3943,2965,6875,365,5523,8899
5616,2023-07-26,2023,7,26,5076,2677,4592,8717,7480,9323,5570,9748,1392,677,2374,8226,6639,4039,6467,1200,5659,0,8231,4897,8977,5034,1377
5617,2023-07-29,2023,7,29,4610,712,1540,8755,7220,7913,918,1632,9426,463,3619,8888,8020,396,8823,1377,1733,4617,2161,6571,733,5624,1503
5618,2023-07-30,2023,7,30,2462,5762,2430,7814,3500,4745,9740,9230,7275,4610,9892,8848,6459,1221,738,4105,6936,3699,8623,7989,4935,4092,9956
5619,2023-08-02,2023,8,2,1433,8997,9959,2074,3206,9659,9524,52,7059,7459,335,4877,5190,5820,2523,8108,2329,322,146,1883,7818,1381,7259
5620,2023-08-05,2023,8,5,4266,6309,2541,4978,6398,8981,2401,5174,9994,446,5796,7580,963,9541,1662,6411,7906,9727,2117,7620,9439,8776,8732
5621,2023-08-06,2023,8,6,1068,8671,6675,3889,6603,455,1096,3496,2813,7402,3502,9892,9638,2133,5754,7675,4654,7822,9671,7724,1329,2035,5114
5622,2023-08-09,2023,8,9,4857,148,2926,1735,4680,758,5843,3219,3402,6678,8782,5028,6262,3246,1703,896,8775,9823,870,446,267,9601,2709
5623,2023-08-12,2023,8,12,1169,9300,9873,4728,9196,846,5213,5587,2683,3030,8704,679,2224,2149,401,855,455,8506,9279,6035,2270,1773,2316
5624,2023-08-13,2023,8,13,1671,3880,2250,5387,5238,602,8239,8632,321,4376,5994,8465,6511,1107,5934,9727,6034,6556,6696,5592,1404,442,1952
5625,2023-08-16,2023,8,16,8863,5611,4542,2278,310,6630,9772,7979,9273,3384,6872,6904,8173,1365,6475,2122,3941,5695,62,872,9089,2271,4784
5626,2023-08-19,2023,8,19,1754,7167,526,9074,2481,6638,8811,8434,8359,5118,1527,4708,9028,6876,249,8366,467,7397,4126,4664,455,6926,7467
5627,2023-08-20,2023,8,20,7470,3799,347,7802,696,1681,5045,9141,919,8503,8387,8657,3025,6278,2009,6203,5357,7118,8652,1046,2128,6039,8877
5628,2023-08-23,2023,8,23,490,9662,8799,8536,6963,7873,9303,3671,7573,4615,9052,2892,3931,1286,8535,9537,6795,4828,1336,4758,4326,3564,9433
5629,2023-08-26,2023,8,26,4622,1984,299,6074,6129,3866,1790,1065,7380,8925,8749,2362,5083,5018,2657,5217,5902,2097,8348,2281,3905,6217,259
5630,2023-08-27,2023,8,27,2117,4035,6751,8149,9171,6543,7375,6309,3616,459,166,2644,2724,3494,4893,3606,7059,5831,3925,9617,6476,2289,1002
5631,2023-08-29,2023,8,29,8436,6476,9746,6490,6524,8922,5388,1675,1560,807,9661,3029,352,2037,8400,7063,6110,874,3623,6048,1911,501,7836
5632,2023-08-30,2023,8,30,5250,5183,5782,3563,2729,7478,308,7389,1541,9084,9290,4984,5129,74,1024,6282,2947,4308,5138,2919,5206,8121,7439
5633,2023-09-02,2023,9,2,6331,7444,6343,1049,8426,319,8085,9840,8408,7926,2902,38,5179,2792,4977,4001,1444,2846,8266,9171,8808,1195,2457
5634,2023-09-03,2023,9,3,7519,1546,3154,3567,4358,7938,1052,7791,9608,1581,4234,1383,8904,7017,178,7692,7742,5345,456,7001,940,4514,1993
5635,2023-09-06,2023,9,6,5278,7527,9518,2937,4977,870,6611,6935,4656,7840,5146,3838,3882,7899,1152,3762,3103,4,7679,8918,5542,8662,4714
5636,2023-09-09,2023,9,9,7156,5480,4615,6923,2293,2903,619,4110,823,15,1508,6532,3006,6726,6631,6480,3346,1444,2748,2349,8296,3356,3807
5637,2023-09-10,2023,9,10,1722,1654,8416,9195,394,9603,7628,3538,2374,3830,5715,4119,3701,967,4058,5374,8577,2406,3481,407,1208,5299,466
5638,2023-09-13,2023,9,13,8058,1482,3373,9351,1899,9939,9073,8182,6305,8239,9580,3305,5022,7102,5625,1183,5448,9751,840,795,6625,5767,147
5639,2023-09-16,2023,9,16,8196,6566,9718,9902,3074,1996,4748,1751,9662,8156,7515,2083,7205,1333,4826,3766,4938,5522,4952,3484,4022,7760,9337
5640,2023-09-17,2023,9,17,8021,4170,9965,5653,8389,6578,8330,2926,1343,4842,5124,7287,3406,1067,3701,3374,5687,1978,8505,7103,6422,1931,9719
5641,2023-09-20,2023,9,20,1397,4759,1396,1122,9479,6645,9834,6914,6432,75,3308,6961,6740,1522,5964,1216,2624,73,4667,8066,5548,3377,4990
5642,2023-09-23,2023,9,23,453,4219,2682,4515,2114,4976,7097,7390,1712,8031,7999,4043,6967,3892,5567,4796,2406,4022,4875,4878,1798,5407,7674
5643,2023-09-24,2023,9,24,9455,8970,4613,1336,6350,6779,3245,5278,2579,2041,7300,5520,5928,4329,472,6054,2181,2974,9130,6835,2294,6993,5060
5644,2023-09-27,2023,9,27,8009,6960,6551,494,9635,4513,3223,4471,5265,6436,9873,5955,8102,5654,2777,6797,8103,9123,4475,1844,7611,195,6048
5645,2023-09-30,2023,9,30,5597,7729,7313,9877,8534,1254,2957,3131,3572,2357,7404,1434,7605,2439,5611,7338,4449,7182,3833,4170,6355,4441,6716
5646,2023-10-01,2023,10,1,7049,1330,6751,380,3651,6541,6721,3978,2600,3570,6431,2634,2315,4920,5748,8895,7494,5254,351,479,1433,9216,4326
5647,2023-10-04,2023,10,4,2979,6710,7061,2931,5153,2667,408,193,6046,5405,8305,3367,3636,1276,6100,5730,4739,6452,533,1109,1009,767,8061
5648,2023-10-07,2023,10,7,9289,7464,9612,4667,4310,7583,560,5523,7445,9903,3658,3579,5294,4998,2984,9414,3457,4221,2072,8340,6604,7030,967
5649,2023-10-08,2023,10,8,2642,6460,201,9805,5439,1784,1194,1804,5473,2906,8672,346,4379,6681,6849,2441,7492,8283,7080,9468,1549,582,195
5650,2023-10-11,2023,10,11,7032,7094,6537,8821,9088,790,1629,9374,4582,1298,1798,6508,7595,6133,3262,9007,9829,9017,9506,2260,8173,4677,6976
5651,2023-10-14,2023,10,14,5762,703,4636,4628,6719,6697,201,1203,6019,7152,127,9357,2409,2316,4463,1572,4777,7217,5817,6331,3046,5432,6883
5652,2023-10-15,2023,10,15,7193,8041,8541,3672,5298,9429,2800,5914,2509,6641,7069,8774,9335,5250,1770,5660,4308,2992,755,9949,9669,8794,6134
5653,2023-10-18,2023,10,18,992,3252,7493,9192,2851,3387,9834,655,9489,8304,8531,4209,6510,5987,1690,685,7247,3838,8000,5541,3491,5469,1565
5654,2023-10-21,2023,10,21,2581,1990,2362,8960,1827,8403,5487,9331,4649,5942,4120,6749,4699,521,8070,6511,5524,9400,1714,5480,9235,6233,110
5655,2023-10-22,2023,10,22,4084,9219,7336,5743,3003,8817,6550,6424,2793,3657,3018,9437,5479,4856,2672,7917,256,3404,5461,8603,4367,9137,1753
5656,2023-10-25,2023,10,25,8319,2045,2291,5361,6128,9945,2664,4188,2033,1941,1086,3949,2282,2914,4104,9844,4851,4183,8592,4269,4882,967,9004
5657,2023-10-28,2023,10,28,2128,9102,5989,3425,2494,2954,570,6485,4763,8635,9289,4418,9406,412,6582,9040,938,8531,4497,320,5072,7658,4902
5658,2023-10-29,2023,10,29,2749,5588,1079,5675,441,7800,7449,4733,5893,4336,4815,9889,9182,9897,6797,5416,8952,215,2333,6499,4892,5566,8986
5659,2023-10-31,2023,10,31,6088,1162,8524,5852,8890,1187,5632,9752,3297,8672,1975,2276,6252,2868,620,8249,1252,1530,3415,6294,1480,716,8157
5660,2023-11-01,2023,11,1,2003,614,936,7758,5164,8384,3586,7415,6646,7381,449,1010,3013,1709,6365,262,3241,2078,5438,2361,550,7756,7882
5661,2023-11-04,2023,11,4,8878,9915,8812,7770,5669,8912,6508,419,9916,6344,6096,6433,3652,9274,1917,8773,1890,9460,5885,510,7314,229,4580
5662,2023-11-05,2023,11,5,9398,5943,4142,6941,7634,1517,3244,2945,5730,2999,4495,6838,537,3651,6603,8161,8941,1720,5899,6853,6941,8179,6196
5663,2023-11-08,2023,11,8,1320,6373,4140,2971,8751,4068,1040,7557,1961,4945,1511,9736,110,5211,9477,4911,9142,3496,3238,2275,6300,6222,6010
5664,2023-11-11,2023,11,11,8978,8297,7010,8545,8572,9674,5195,9670,8212,9523,2705,3899,6640,8772,6094,7313,6646,3485,5422,4126,5919,3983,9286
5665,2023-11-12,2023,11,12,8302,3244,481,8777,9039,8343,8014,1258,4528,5514,2608,3011,689,8207,3084,9072,1673,5618,4578,1068,6839,1006,5251
5666,2023-11-15,2023,11,15,542,3906,5764,1515,904,4556,3459,3888,3665,4689,1080,329,4907,2430,51,3246,564,443,3649,2375,1251,2915,8974
5667,2023-11-18,2023,11,18,1866,553,5150,6508,497,1673,4653,3855,7376,2998,3453,8879,4257,4435,4352,4231,9042,9561,5165,5115,7846,217,8409
5668,2023-11-19,2023,11,19,902,8243,3784,1716,1716,392,8500,87,4470,4968,3142,3532,7954,9808,459,7249,8992,300,198,7364,7479,7979,3743
5669,2023-11-22,2023,11,22,2438,2633,852,5431,5595,7318,6590,2501,8554,1152,7246,3714,8036,5352,691,4911,5866,9477,1840,2738,4126,163,2151
5670,2023-11-25,2023,11,25,4592,4159,6093,3128,9962,7253,4872,8685,5254,9855,4787,6656,8496,6979,5234,6121,3593,8047,3647,8109,8102,6571,3468
5671,2023-11-26,2023,11,26,8191,7176,7932,9446,7651,2782,8122,9737,14,9129,2673,2905,323,467,7594,404,110,3261,7572,3146,6799,5045,6430
5672,2023-11-29,2023,11,29,8897,6293,4702,4176,2874,4297,7306,4309,7720,7547,8388,1844,6129,6216,819,2086,3129,812,878,6745,6778,2978,2400
5673,2023-12-02,2023,12,2,4539,8652,4232,4237,5076,1191,4545,8775,4648,2887,9248,3027,487,7869,3039,1854,6301,1458,1418,3073,502,9251,1576
5674,2023-12-03,2023,12,3,9908,6179,2779,3326,5029,2393,8056,6278,4785,4989,7414,873,741,1824,647,9172,6573,1541,962,1157,8565,7238,5750
5675,2023-12-06,2023,12,6,9699,3712,44,8624,2520,8284,8,6011,2531,3614,2110,1630,2475,2871,6721,9125,6186,2360,5073,2380,7500,2645,6218
5676,2023-12-09,2023,12,9,9710,5499,2457,6236,4258,7458,7225,2515,2104,922,4308,6189,8960,5534,7660,7277,9385,7212,7488,6848,3099,7721,1635
5677,2023-12-10,2023,12,10,3411,3375,735,2389,2144,3303,6183,3691,4352,7179,7166,2482,7903,1412,283,9133,8886,2543,9257,9914,9252,1333,2530
5678,2023-12-13,2023,12,13,1898,400,736,2965,867,3709,4436,8876,2174,9627,7278,2551,815,3385,1431,1419,1971,4264,7030,5526,8960,9434,8791
5679,2023-12-16,2023,12,16,5481,5200,9082,5675,3714,8124,1828,4523,2728,6267,1367,7670,7089,9993,871,663,242,6101,1574,2363,9191,4871,3376
5680,2023-12-17,2023,12,17,1999,2935,3842,3495,1390,4917,2951,6331,6305,2988,4117,6237,3037,9155,7662,6038,5879,4536,9376,4267,7855,8967,2652
5681,2023-12-20,2023,12,20,916,5151,6529,6316,3508,570,8815,9018,2726,2793,3997,2800,1016,4671,6715,4149,174,1439,2602,5162,6133,8240,3177
5682,2023-12-23,2023,12,23,543,5192,4455,3287,6131,3468,6886,6650,9792,5772,3522,331,541,6037,9509,7247,5844,814,5625,2134,861,1208,2754
5683,2023-12-24,2023,12,24,3314,4234,9087,7924,6364,3919,5335,5795,2539,2607,5815,4253,6402,4153,9785,481,8895,752,3676,4473,6080,6413,1988
5684,2023-12-26,2023,12,26,1464,6048,2307,3627,1510,9967,3159,627,3275,9042,1689,4496,9335,6906,1424,2987,179,3289,5957,7403,1567,2793,7013
5685,2023-12-27,2023,12,27,2466,8163,2966,850,1036,1579,7130,100,3554,9844,7955,5748,9153,6808,4575,6820,9303,3084,152,4977,6546,5017,4915
5686,2023-12-30,2023,12,30,9379,7332,5756,3294,587,3888,4976,1990,3569,4541,9001,1763,8763,9436,6883,4395,2640,5783,9137,9005,5416,4204,642
5687,2023-12-31,2023,12,31,9070,3461,8531,7515,9347,4774,1303,1718,5998,1362,7645,4095,2070,9724,4961,6647,3974,1033,5683,4933,8051,1769,4419
5688,2024-01-03,2024,1,3,638,725,8056,8222,9241,8380,345,9665,1514,1253,4326,6088,2736,4346,396,2355,5976,8182,4200,7578,7797,9126,2400
5689,2024-01-06,2024,1,6,2413,2281,1281,6648,6559,242,2589,8762,851,9392,3991,9123,9089,374,5498,8049,9090,1994,8954,7949,6746,3903,1645
5690,2024-01-07,2024,1,7,6084,8001,8656,2921,8964,4954,1713,4379,6359,32,5864,4637,8793,5845,5416,4619,5415,784,6273,967,9629,4210,8751
5691,2024-01-10,2024,1,10,4613,4906,2274,5820,2503,161,8600,5259,5406,170,8177,1435,2321,2249,7114,7304,9891,718,3909,5063,5343,786,6043
5692,2024-01-13,2024,1,13,7484,2489,9093,2553,5905,7911,3285,8421,9387,4496,160,2343,3403,8529,6848,5915,3609,5342,9048,2330,7953,1479,3568
5693,2024-01-14,2024,1,14,7012,1411,8732,4054,7272,5680,3169,1048,7786,1335,5070,884,1371,9670,1755,4575,5241,9786,6116,4601,4957,2455,2193
5694,2024-01-17,2024,1,17,1459,128,7297,635,645,6468,4905,1084,3398,9772,6735,8102,4741,3749,7928,527,6867,7271,7817,5849,5540,303,4883
5695,2024-01-20,2024,1,20,3066,6647,7273,2003,6119,4240,4185,3490,9907,2336,9981,6619,9487,8224,7485,4766,5550,8295,3287,4978,8400,3508,1416
5696,2024-01-21,2024,1,21,5088,8290,6522,3296,6827,3913,5118,757,6975,5434,2052,4518,4270,8703,1379,6330,7875,2094,5275,6864,3421,2200,3285
5697,2024-01-24,2024,1,24,5567,5447,5966,7548,6434,858,7092,6230,5508,2136,7515,1296,4378,1207,2878,3592,6916,6811,6386,6854,7480,5281,8010
5698,2024-01-27,2024,1,27,3964,5666,573,7106,1612,4663,8157,7074,994,5861,3617,5335,3319,7853,6577,1250,9363,7652,5018,6062,5914,4559,3497
5699,2024-01-28,2024,1,28,4024,4031,2892,2938,8097,3028,3591,6574,6653,947,9059,3541,9870,6261,3794,3006,4661,880,9097,7075,5040,8096,2223
5700,2024-01-31,2024,1,31,9965,4760,9537,758,2617,8967,6960,8207,8355,1227,7183,6343,3215,3198,4833,5887,8590,1184,753,1574,8891,9248,7893
5701,2024-02-03,2024,2,3,5371,4254,8324,8704,1398,9795,3994,8421,5259,1926,5215,9224,7250,5406,6512,6245,5408,1982,3133,7855,8159,1542,8264
